trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
369,False,"{'a': 0.5, 'e': 0.2285500626694205}",30,16,-7.405564745907721,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
370,False,"{'a': 0.5, 'e': 0.22763768838381274}",25,18,11.13952260770474,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.5, 'e': 0.22672895630607542}",20,12,7.464605201404506,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.5, 'e': 0.22582385189647586}",25,0,20.941576493890686,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
373,False,"{'a': 0.5, 'e': 0.22492236067332425}",25,13,19.19333347642609,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.5, 'e': 0.22402446821274175}",20,12,12.638747041521551,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.5, 'e': 0.22313016014842982}",25,5,-23.010844550323807,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
376,False,"{'a': 0.5, 'e': 0.2222394221714404}",20,11,16.363160526687757,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.5, 'e': 0.22135224002994683}",25,12,13.475089204722599,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
378,False,"{'a': 0.5, 'e': 0.22046859952901593}",35,8,-28.50100884758174,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 1}",1
379,False,"{'a': 0.5, 'e': 0.21958848653038082}",20,15,1.9803482637417709,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.5, 'e': 0.21871188695221475}",20,3,-54.832621728064325,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
381,False,"{'a': 0.5, 'e': 0.21783878676890578}",20,0,19.145530306144522,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
382,False,"{'a': 0.5, 'e': 0.21696917201083235}",25,3,17.517638664246952,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
383,False,"{'a': 0.5, 'e': 0.21610302876413975}",25,5,33.955451006547555,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.5, 'e': 0.21524034317051757}",20,12,14.42259673295754,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.5, 'e': 0.21438110142697794}",20,0,-25.525457522650782,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
386,False,"{'a': 0.5, 'e': 0.2135252897856346}",20,1,-4.678228619502457,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 0}",1
387,False,"{'a': 0.5, 'e': 0.21267289455348304}",30,22,5.390025526404602,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.5, 'e': 0.21182390209218135}",30,13,-6.246254272408034,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
389,False,"{'a': 0.5, 'e': 0.21097829881783206}",25,15,20.29342731145312,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.5, 'e': 0.21013607120076472}",20,10,6.631696527196847,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
391,False,"{'a': 0.5, 'e': 0.20929720576531952}",20,6,-11.930741539652475,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
392,False,"{'a': 0.5, 'e': 0.20846168908963153}",20,16,6.473601115759298,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.5, 'e': 0.2076295078054162}",20,0,-16.584547321278205,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
394,False,"{'a': 0.5, 'e': 0.20680064859775515}",35,5,-51.38717600021504,"{0: 24, 1: 2, 2: 2, 3: 1, 4: 1}",1
395,False,"{'a': 0.5, 'e': 0.20597509820488344}",20,10,7.251313412164235,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
396,False,"{'a': 0.5, 'e': 0.20515284341797715}",25,16,16.47005813252117,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.5, 'e': 0.20433387108094214}",20,0,7.0976937646087945,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
398,False,"{'a': 0.5, 'e': 0.20351816809020354}",20,13,-10.951970186987856,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
399,False,"{'a': 0.5, 'e': 0.2027057213944961}",20,13,-12.914680271963244,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
400,False,"{'a': 0.5, 'e': 0.20189651799465538}",30,22,8.013818674564561,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.5, 'e': 0.20109054494340972}",30,4,41.43489558828802,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.5, 'e': 0.20028778934517305}",20,13,9.930579856801444,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.5, 'e': 0.19948823835583873}",20,0,27.425253851073172,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
404,False,"{'a': 0.5, 'e': 0.19869187918257386}",20,8,21.326989853830742,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.5, 'e': 0.19789869908361465}",20,11,3.0276222061935307,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
406,False,"{'a': 0.5, 'e': 0.19710868536806264}",30,8,-8.171489070211775,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 0}",1
407,False,"{'a': 0.5, 'e': 0.1963218253956815}",20,8,19.241716581767566,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.5, 'e': 0.1955381065766949}",20,2,15.698928488002931,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
409,False,"{'a': 0.5, 'e': 0.194757516371585}",30,5,28.26246955996417,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.5, 'e': 0.19398004229089189}",25,9,20.85048570782179,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.5, 'e': 0.19320567189501364}",20,15,4.216105564953088,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.5, 'e': 0.19243439279400748}",20,9,-21.59001062184149,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
413,False,"{'a': 0.5, 'e': 0.19166619264739126}",25,3,-33.18018828538235,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
414,False,"{'a': 0.5, 'e': 0.19090105916394629}",20,12,12.881042663771202,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.5, 'e': 0.1901389801015205}",25,14,20.189496414566968,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.5, 'e': 0.18937994326683263}",20,14,9.75247633406947,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.5, 'e': 0.1886239365152772}",20,8,22.81772091187594,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.5, 'e': 0.18787094775072993}",35,18,32.9942644964739,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.5, 'e': 0.1871209649253546}",25,10,26.048387746402764,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.5, 'e': 0.18637397603940997}",20,4,12.32569249545594,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
421,False,"{'a': 0.5, 'e': 0.18562996914105798}",20,0,23.624472039604164,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
422,False,"{'a': 0.5, 'e': 0.18488893232617234}",25,20,8.558474227680525,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.5, 'e': 0.1841508537381482}",20,16,6.286745087918687,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.5, 'e': 0.18341572156771246}",20,10,-9.385880608567234,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
425,False,"{'a': 0.5, 'e': 0.18268352405273466}",20,4,27.510237579160066,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.5, 'e': 0.18195424947803895}",25,2,-27.417161114891044,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
427,False,"{'a': 0.5, 'e': 0.1812278861752166}",30,17,22.47695690941237,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.5, 'e': 0.18050442252243923}",20,6,-5.405204523361429,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
429,False,"{'a': 0.5, 'e': 0.17978384694427296}",25,2,28.27708765089603,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.5, 'e': 0.17906614791149322}",30,0,-47.912057350433464,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 2}",0
431,False,"{'a': 0.5, 'e': 0.17835131394090015}",30,9,23.262253391737055,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
432,False,"{'a': 0.5, 'e': 0.17763933359513495}",25,7,17.274528015690876,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
433,False,"{'a': 0.5, 'e': 0.17693019548249692}",30,16,-9.908428849511827,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
434,False,"{'a': 0.5, 'e': 0.1762238882567611}",30,17,-13.619472814320707,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
435,False,"{'a': 0.5, 'e': 0.17552040061699686}",25,19,-9.570421398941134,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
436,False,"{'a': 0.5, 'e': 0.17481972130738693}",30,6,13.399601565645158,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 0}",1
437,False,"{'a': 0.5, 'e': 0.1741218391170474}",20,8,14.613068453761608,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
438,False,"{'a': 0.5, 'e': 0.17342674287984836}",25,13,9.04090663185579,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
439,False,"{'a': 0.5, 'e': 0.17273442147423515}",35,22,25.746144134146824,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.5, 'e': 0.17204486382305054}",20,6,13.08264957696453,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
441,False,"{'a': 0.5, 'e': 0.17135805889335737}",25,8,16.247331402921084,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
442,False,"{'a': 0.5, 'e': 0.17067399569626215}",20,2,11.514320763230756,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.5, 'e': 0.16999266328673912}",20,13,13.813254660033241,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.5, 'e': 0.16931405076345518}",25,10,-11.49989431349899,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
445,False,"{'a': 0.5, 'e': 0.1686381472685955}",20,0,19.783943570617996,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
446,False,"{'a': 0.5, 'e': 0.16796494198768974}",20,7,23.952507311961753,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.5, 'e': 0.167294424149439}",20,12,2.5681979646102144,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
448,False,"{'a': 0.5, 'e': 0.16662658302554365}",20,0,14.254139250517598,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
449,False,"{'a': 0.5, 'e': 0.16596140793053138}",25,16,18.28423221432497,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.5, 'e': 0.16529888822158653}",30,8,24.421169537840544,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
451,False,"{'a': 0.5, 'e': 0.1646390132983796}",25,13,22.111586107388057,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.5, 'e': 0.16398177260289773}",20,13,14.143285616004917,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.5, 'e': 0.1633271556192758}",25,14,22.068156615908638,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.5, 'e': 0.16267515187362808}",25,10,25.566751518906408,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.5, 'e': 0.16202575093388075}",25,11,-39.35903877150679,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
456,False,"{'a': 0.5, 'e': 0.16137894240960493}",20,6,15.882075655516012,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
457,False,"{'a': 0.5, 'e': 0.16073471595185038}",25,15,12.841082687362992,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.5, 'e': 0.1600930612529801}",30,12,33.489100669430314,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.5, 'e': 0.15945396804650516}",25,16,13.469623918771592,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.5, 'e': 0.15881742610692068}",25,12,17.01107853762223,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.5, 'e': 0.15818342524954201}",20,12,5.166147363174417,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
462,False,"{'a': 0.5, 'e': 0.15755195533034191}",30,12,-11.09487584314141,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
463,False,"{'a': 0.5, 'e': 0.1569230062457882}",20,6,25.307654479291042,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.5, 'e': 0.15629656793268212}",30,20,21.77459844360535,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.5, 'e': 0.1556726303679973}",25,14,8.043997931605578,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
466,False,"{'a': 0.5, 'e': 0.15505118356871936}",20,11,17.62623791262936,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.5, 'e': 0.15443221759168632}",25,20,9.91974757948864,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.5, 'e': 0.15381572253342926}",25,11,23.063038173874272,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.5, 'e': 0.15320168853001417}",20,16,8.465934534635617,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.5, 'e': 0.15259010575688386}",25,19,12.68879861985398,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.5, 'e': 0.1519809644287009}",20,6,8.752780627035055,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
472,False,"{'a': 0.5, 'e': 0.1513742547991911}",25,14,-4.107464275286949,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
473,False,"{'a': 0.5, 'e': 0.15076996716098734}",25,15,-6.6537156779257245,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
474,False,"{'a': 0.5, 'e': 0.15016809184547464}",20,12,13.744258516375025,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.5, 'e': 0.14956861922263504}",25,17,13.394894956359414,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.5, 'e': 0.1489715397008938}",25,8,7.48770685564328,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
477,False,"{'a': 0.5, 'e': 0.14837684372696583}",20,13,14.138982467069436,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.5, 'e': 0.14778452178570287}",20,16,9.247535568787622,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.5, 'e': 0.14719456439994122}",20,14,9.805658899027442,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.5, 'e': 0.14660696213035015}",20,8,23.29401312566222,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.5, 'e': 0.14602170557528074}",20,2,10.711722167571775,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
482,False,"{'a': 0.5, 'e': 0.1454387853706157}",35,23,-4.833250174190341,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
483,False,"{'a': 0.5, 'e': 0.14485819218961926}",20,13,12.940561862338786,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.5, 'e': 0.14427991674278817}",25,6,31.415176159246933,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.5, 'e': 0.14370394977770293}",35,23,22.07369556635628,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.5, 'e': 0.14313028207887982}",25,17,14.953883900667845,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.5, 'e': 0.14255890446762343}",20,10,-4.405865586834016,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
488,False,"{'a': 0.5, 'e': 0.14198980780187978}",20,12,4.554263548704597,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
489,False,"{'a': 0.5, 'e': 0.14142298297609007}",20,14,11.411971021574104,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.5, 'e': 0.140858420921045}",20,9,17.47311407175128,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.5, 'e': 0.14029611260373964}",20,11,15.584629308638885,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.5, 'e': 0.13973604902722894}",20,9,21.191992270318284,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.5, 'e': 0.13917822123048373}",30,8,32.98695249602352,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
494,False,"{'a': 0.5, 'e': 0.13862262028824732}",20,8,-15.96935403667738,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
495,False,"{'a': 0.5, 'e': 0.13806923731089282}",20,12,18.605239524887867,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.5, 'e': 0.13751806344428075}",30,12,4.107629094663405,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
497,False,"{'a': 0.5, 'e': 0.13696908986961753}",30,0,-24.556566563697178,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
498,False,"{'a': 0.5, 'e': 0.13642230780331424}",20,14,4.4644197119083,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.5, 'e': 0.13587770849684613}",35,15,10.410490137435417,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
500,False,"{'a': 0.5, 'e': 0.1353352832366127}",20,13,14.562507095027417,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.5, 'e': 0.1347950233437982}",35,20,17.06968767246761,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
502,False,"{'a': 0.5, 'e': 0.13425692017423285}",25,4,37.30489199690876,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.5, 'e': 0.1337209651182544}",20,14,-28.779580306843986,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
504,False,"{'a': 0.5, 'e': 0.1331871496005706}",30,16,28.929118332067787,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.5, 'e': 0.13265546508012172}",20,7,20.485806017626864,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.5, 'e': 0.1321259030499441}",20,8,-2.651148408903264,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
507,False,"{'a': 0.5, 'e': 0.131598455037034}",30,23,1.058741545220723,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
508,False,"{'a': 0.5, 'e': 0.13107311260221188}",20,16,7.038134809271469,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.5, 'e': 0.13054986733998764}",25,15,-23.75909376590126,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
510,False,"{'a': 0.5, 'e': 0.1300287108784259}",20,11,19.16080614153206,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.5, 'e': 0.12950963487901218}",20,11,7.409007660637228,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
512,False,"{'a': 0.5, 'e': 0.1289926310365194}",25,3,36.53301997720763,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.5, 'e': 0.12847769107887502}",25,16,-5.776790597778794,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
514,False,"{'a': 0.5, 'e': 0.1279648067670288}",20,15,10.050584023934423,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.5, 'e': 0.12745396989482075}",20,14,13.4011509697497,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.5, 'e': 0.12694517228885002}",20,3,13.955371136538574,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
517,False,"{'a': 0.5, 'e': 0.1264384058083441}",30,12,33.83080669140888,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.5, 'e': 0.12593366234502845}",25,8,-36.950310839348695,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
519,False,"{'a': 0.5, 'e': 0.12543093382299692}",30,19,15.702150832548686,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.5, 'e': 0.12493021219858241}",20,16,9.193844600652618,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.5, 'e': 0.12443148946022826}",20,11,8.1875801431848,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.5, 'e': 0.12393475762836002}",25,7,32.40407567003079,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.5, 'e': 0.12344000875525778}",20,15,9.27771685837804,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.5, 'e': 0.122947234924929}",20,13,-11.409732109062652,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
525,False,"{'a': 0.5, 'e': 0.1224564282529819}",25,8,19.856535643029577,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
526,False,"{'a': 0.5, 'e': 0.12196758088649925}",30,22,15.645039012708182,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.5, 'e': 0.12148068500391276}",20,5,13.4555458530638,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.5, 'e': 0.12099573281487792}",20,16,7.327347266309575,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.5, 'e': 0.12051271656014938}",20,0,16.935088242252405,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
530,False,"{'a': 0.5, 'e': 0.12003162851145673}",20,6,14.753871342771165,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
531,False,"{'a': 0.5, 'e': 0.11955246097138093}",20,14,12.210050324114354,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.5, 'e': 0.11907520627323114}",35,21,24.806950074693837,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.5, 'e': 0.11859985678092198}",30,17,9.294156689274763,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
534,False,"{'a': 0.5, 'e': 0.11812640488885146}",30,23,12.92948837489931,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.5, 'e': 0.11765484302177918}",25,14,9.453964697934243,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
536,False,"{'a': 0.5, 'e': 0.11718516363470523}",25,18,12.757033410405514,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.5, 'e': 0.11671735921274938}",20,0,26.916682964652985,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
538,False,"{'a': 0.5, 'e': 0.11625142227103091}",25,7,25.37824817897155,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.5, 'e': 0.1157873453545488}",25,14,20.365321862993355,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.5, 'e': 0.11532512103806251}",20,15,7.85227379124039,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.5, 'e': 0.11486474192597308}",25,15,6.61422018446488,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
542,False,"{'a': 0.5, 'e': 0.11440620065220493}",20,9,10.128597449090298,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
543,False,"{'a': 0.5, 'e': 0.11394948988008788}",20,1,8.76409287971411,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
544,False,"{'a': 0.5, 'e': 0.11349460230223983}",25,18,10.245811971387747,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.5, 'e': 0.11304153064044985}",25,8,32.3950564391242,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.5, 'e': 0.11259026764556165}",30,16,-1.2183968509674925,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
547,False,"{'a': 0.5, 'e': 0.11214080609735771}",20,0,31.374532524930068,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
548,False,"{'a': 0.5, 'e': 0.11169313880444368}",20,0,28.192514845110203,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
549,False,"{'a': 0.5, 'e': 0.1112472586041333}",20,3,-5.497381395456724,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
550,False,"{'a': 0.5, 'e': 0.11080315836233387}",25,0,28.704083540068755,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
551,False,"{'a': 0.5, 'e': 0.11036083097343202}",20,14,12.0260253716832,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.5, 'e': 0.10992026936018012}",30,8,19.15634342009716,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
553,False,"{'a': 0.5, 'e': 0.10948146647358296}",20,13,7.7242680188388615,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
